kategori,input_user,prep_input,prep_stopword
about_Amlodipine,Apa pantangan yang harus diikuti saat menggunakan amlodipine,"['apa', 'pantang', 'yang', 'harus', 'ikut', 'saat', 'guna', 'amlodipine']","['apa', 'pantang', 'harus', 'ikut', 'guna', 'amlodipine']"
about_Amlodipine,Sebutkan larangan yang harus dihindari saat mengonsumsi amlodipine,"['sebut', 'larang', 'yang', 'harus', 'hindar', 'saat', 'konsumsi', 'amlodipine']","['sebut', 'larang', 'harus', 'hindar', 'konsumsi', 'amlodipine']"
about_Amlodipine,Apa yang tidak boleh dilakukan sebelum meminum amlodipine,"['apa', 'yang', 'tidak', 'boleh', 'laku', 'belum', 'minum', 'amlodipine']","['apa', 'tidak', 'laku', 'minum', 'amlodipine']"
about_Amlodipine,Apakah kamu tahu pantanganpantangan saat mengonsumsi amlodipine,"['apakah', 'kamu', 'tahu', 'pantanganpantangan', 'saat', 'konsumsi', 'amlodipine']","['kamu', 'tahu', 'pantanganpantangan', 'konsumsi', 'amlodipine']"
about_Amlodipine,Ada yang harus dihindari saat ingin menggunakan amlodipine,"['ada', 'yang', 'harus', 'hindar', 'saat', 'ingin', 'guna', 'amlodipine']","['yang', 'hindar', 'ingin', 'amlodipine']"
about_Amlodipine,Apa yang harus dihindari sebelum menggunakan amlodipine,"['apa', 'yang', 'harus', 'hindar', 'belum', 'guna', 'amlodipine']","['apa', 'harus', 'hindar', 'guna', 'amlodipine']"
about_Amlodipine,Saya bingung apa yang sebaiknya dihindari sebelum mengonsumsi amlodipine,"['saya', 'bingung', 'apa', 'yang', 'baik', 'hindar', 'belum', 'konsumsi', 'amlodipine']","['bingung', 'apa', 'baik', 'hindar', 'konsumsi', 'amlodipine']"
about_Amlodipine,Tensibot tolong sebutkan pantanganpantangan saat mengonsumsi amlodipine,"['tensibot', 'tolong', 'sebut', 'pantanganpantangan', 'saat', 'konsumsi', 'amlodipine']","['tensibot', 'sebut', 'pantanganpantangan', 'konsumsi', 'amlodipine']"
about_Amlodipine,Apa yang perlu dihindari saat ingin minum obat amlodipine,"['apa', 'yang', 'perlu', 'hindar', 'saat', 'ingin', 'minum', 'obat', 'amlodipine']","['apa', 'perlu', 'hindar', 'ingin', 'minum', 'obat', 'amlodipine']"
about_Amlodipine,Apakah ada larangan yang perlu diperhatikan sebelum menggunakan amlodipine,"['apakah', 'ada', 'larang', 'yang', 'perlu', 'perhati', 'belum', 'guna', 'amlodipine']","['ada', 'larang', 'perlu', 'perhati', 'guna', 'amlodipine']"
about_Amlodipine,Jelaskan apa yang perlu dilakukan sebelum mengkonsumsi amlodipine,"['jelas', 'apa', 'yang', 'perlu', 'laku', 'belum', 'konsumsi', 'amlodipine']","['jelas', 'apa', 'perlu', 'laku', 'konsumsi', 'amlodipine']"
about_Amlodipine,Sebelum minum amlodipine ada tindakan yang harus dilakukan,"['belum', 'minum', 'amlodipine', 'ada', 'tindak', 'yang', 'harus', 'laku']","['minum', 'amlodipine', 'tindak', 'harus', 'laku']"
about_Amlodipine,Kegiatan apa yang sebaiknya dilakukan sebelum mengonsumsi amlodipine,"['giat', 'apa', 'yang', 'baik', 'laku', 'belum', 'konsumsi', 'amlodipine']","['giat', 'apa', 'baik', 'laku', 'konsumsi', 'amlodipine']"
about_Amlodipine,Apa yang harus dilakukan sebelum menggunakan amlodipine,"['apa', 'yang', 'harus', 'laku', 'belum', 'guna', 'amlodipine']","['apa', 'harus', 'laku', 'guna', 'amlodipine']"
about_Amlodipine,Aktivitas apa yang perlu dilakukan sebelum mengkonsumsi amlodipine,"['aktivitas', 'apa', 'yang', 'perlu', 'laku', 'belum', 'konsumsi', 'amlodipine']","['aktivitas', 'apa', 'perlu', 'laku', 'konsumsi', 'amlodipine']"
about_Amlodipine,Berikan penjelasan tentang pantangan yang perlu dipatuhi saat menggunakan amlodipine,"['ikan', 'jelas', 'tentang', 'pantang', 'yang', 'perlu', 'patuh', 'saat', 'guna', 'amlodipine']","['ikan', 'jelas', 'pantang', 'perlu', 'patuh', 'guna', 'amlodipine']"
about_Amlodipine,Apa saja pantangan yang harus diperhatikan saat mengonsumsi amlodipine,"['apa', 'saja', 'pantang', 'yang', 'harus', 'perhati', 'saat', 'konsumsi', 'amlodipine']","['apa', 'pantang', 'harus', 'perhati', 'konsumsi', 'amlodipine']"
about_Amlodipine,Sebutkan tindakan yang harus dihindari saat mengkonsumsi amlodipine,"['sebut', 'tindak', 'yang', 'harus', 'hindar', 'saat', 'konsumsi', 'amlodipine']","['sebut', 'tindak', 'harus', 'hindar', 'konsumsi', 'amlodipine']"
about_Amlodipine,Apa yang tidak boleh dilakukan sebelum meminum amlodipine,"['apa', 'yang', 'tidak', 'boleh', 'laku', 'belum', 'minum', 'amlodipine']","['apa', 'tidak', 'laku', 'minum', 'amlodipine']"
about_Amlodipine,Apakah kamu mengetahui pantanganpantangan sebelum mengonsumsi amlodipine,"['apakah', 'kamu', 'tahu', 'pantanganpantangan', 'belum', 'konsumsi', 'amlodipine']","['kamu', 'tahu', 'pantanganpantangan', 'konsumsi', 'amlodipine']"
about_Amlodipine,Ada yang harus dihindari saat ingin mengonsumsi amlodipine,"['ada', 'yang', 'harus', 'hindar', 'saat', 'ingin', 'konsumsi', 'amlodipine']","['yang', 'hindar', 'ingin', 'konsumsi', 'amlodipine']"
about_Amlodipine,Apa yang harus dihindari sebelum menggunakan amlodipine,"['apa', 'yang', 'harus', 'hindar', 'belum', 'guna', 'amlodipine']","['apa', 'harus', 'hindar', 'guna', 'amlodipine']"
about_Amlodipine,Saya bingung apa yang sebaiknya dihindari sebelum mengonsumsi amlodipine,"['saya', 'bingung', 'apa', 'yang', 'baik', 'hindar', 'belum', 'konsumsi', 'amlodipine']","['bingung', 'apa', 'baik', 'hindar', 'konsumsi', 'amlodipine']"
about_Amlodipine,Tensibot sebutkan pantangan saat mengonsumsi amlodipine,"['tensibot', 'sebut', 'pantang', 'saat', 'konsumsi', 'amlodipine']","['tensibot', 'sebut', 'pantang', 'konsumsi', 'amlodipine']"
about_Amlodipine,Apa yang perlu diperhatikan sebelum mengkonsumsi amlodipine,"['apa', 'yang', 'perlu', 'perhati', 'belum', 'konsumsi', 'amlodipine']","['apa', 'perlu', 'perhati', 'konsumsi', 'amlodipine']"
about_Amlodipine,Sebutkan tindakan yang sebaiknya diambil sebelum menggunakan amlodipine,"['sebut', 'tindak', 'yang', 'baik', 'ambil', 'belum', 'guna', 'amlodipine']","['sebut', 'tindak', 'baik', 'ambil', 'guna', 'amlodipine']"
about_Amlodipine,Sebelum minum obat amlodipine apa yang harus dilakukan,"['belum', 'minum', 'obat', 'amlodipine', 'apa', 'yang', 'harus', 'laku']","['minum', 'obat', 'amlodipine', 'apa', 'harus', 'laku']"
about_Amlodipine,Kegiatan apa yang harus dilakukan sebelum mengkonsumsi amlodipine,"['giat', 'apa', 'yang', 'harus', 'laku', 'belum', 'konsumsi', 'amlodipine']","['giat', 'apa', 'harus', 'laku', 'konsumsi', 'amlodipine']"
about_Amlodipine,Aktivitas apa yang harus dilakukan sebelum mengonsumsi amlodipine,"['aktivitas', 'apa', 'yang', 'harus', 'laku', 'belum', 'konsumsi', 'amlodipine']","['aktivitas', 'apa', 'harus', 'laku', 'konsumsi', 'amlodipine']"
about_Amlodipine,Apa yang harus dilakukan sebelum mengkonsumsi amlodipine,"['apa', 'yang', 'harus', 'laku', 'belum', 'konsumsi', 'amlodipine']","['apa', 'harus', 'laku', 'konsumsi', 'amlodipine']"
about_Amlodipine,Sebutkanlah pantangan yang harus dipatuhi saat menggunakan amlodipine,"['sebut', 'pantang', 'yang', 'harus', 'patuh', 'saat', 'guna', 'amlodipine']","['sebut', 'pantang', 'harus', 'patuh', 'guna', 'amlodipine']"
about_Amlodipine,Apa saja pantangan yang perlu diperhatikan saat mengonsumsi amlodipine,"['apa', 'saja', 'pantang', 'yang', 'perlu', 'perhati', 'saat', 'konsumsi', 'amlodipine']","['apa', 'pantang', 'perlu', 'perhati', 'konsumsi', 'amlodipine']"
about_Amlodipine,Sebutkan tindakan yang harus dihindari saat mengonsumsi amlodipine,"['sebut', 'tindak', 'yang', 'harus', 'hindar', 'saat', 'konsumsi', 'amlodipine']","['sebut', 'tindak', 'harus', 'hindar', 'konsumsi', 'amlodipine']"
about_Amlodipine,Apa yang tidak boleh dilakukan sebelum mengonsumsi amlodipine,"['apa', 'yang', 'tidak', 'boleh', 'laku', 'belum', 'konsumsi', 'amlodipine']","['apa', 'tidak', 'laku', 'konsumsi', 'amlodipine']"
about_Amlodipine,Apakah kamu mengetahui pantanganpantangan saat mengonsumsi amlodipine,"['apakah', 'kamu', 'tahu', 'pantanganpantangan', 'saat', 'konsumsi', 'amlodipine']","['kamu', 'tahu', 'pantanganpantangan', 'konsumsi', 'amlodipine']"
about_Amlodipine,sebutin dong efek dari amlodipine,"['sebutin', 'dong', 'efek', 'dari', 'amlodipine']","['sebutin', 'dong', 'efek', 'amlodipine']"
about_Amlodipine,efek samping dari amlodipine apa iya,"['efek', 'samping', 'dari', 'amlodipine', 'apa', 'iya']","['efek', 'samping', 'amlodipine', 'apa', 'iya']"
about_Amlodipine,sebutkan indikasi dari penggunaan amlodipine,"['sebut', 'indikasi', 'dari', 'guna', 'amlodipine']","['sebut', 'indikasi', 'guna', 'amlodipine']"
about_Amlodipine,efek sampingdari obat amlodipine sih,"['efek', 'sampingdari', 'obat', 'amlodipine', 'sih']","['efek', 'sampingdari', 'obat', 'amlodipine', 'sih']"
about_Amlodipine,belum tahu efek samping dari amlodipine,"['belum', 'tahu', 'efek', 'samping', 'dari', 'amlodipine']","['tahu', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,kamu tahu tidak efek sampin dari amlodipine,"['kamu', 'tahu', 'tidak', 'efek', 'sampin', 'dari', 'amlodipine']","['kamu', 'tahu', 'efek', 'sampin', 'amlodipine']"
about_Amlodipine,aku bingung apa efek samping dari amlodipine,"['aku', 'bingung', 'apa', 'efek', 'samping', 'dari', 'amlodipine']","['aku', 'bingung', 'apa', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,tensibot sebutin dong apa efek samping dari amlodipine,"['tensibot', 'sebutin', 'dong', 'apa', 'efek', 'samping', 'dari', 'amlodipine']","['tensibot', 'sebutin', 'dong', 'apa', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,aku tidak tahu ini apa efek samping dari amlodipine,"['aku', 'tidak', 'tahu', 'ini', 'apa', 'efek', 'samping', 'dari', 'amlodipine']","['aku', 'tahu', 'apa', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,kamu tahu tidak efek samping amlodipine,"['kamu', 'tahu', 'tidak', 'efek', 'samping', 'amlodipine']","['kamu', 'tahu', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,coba sebutin dong efek dari amlodipine,"['coba', 'sebutin', 'dong', 'efek', 'dari', 'amlodipine']","['coba', 'sebutin', 'dong', 'efek', 'amlodipine']"
about_Amlodipine,efek samping yang umum terjadi setelah mengkonsumsi amlodipine apa iya,"['efek', 'samping', 'yang', 'umum', 'jadi', 'telah', 'konsumsi', 'amlodipine', 'apa', 'iya']","['efek', 'samping', 'umum', 'jadi', 'konsumsi', 'amlodipine', 'apa', 'iya']"
about_Amlodipine,aku tidak tahu sekali ini efek samping,"['aku', 'tidak', 'tahu', 'sekali', 'ini', 'efek', 'samping']","['aku', 'tahu', 'sekali', 'efek', 'samping']"
about_Amlodipine,efek dari amlodipine,"['efek', 'dari', 'amlodipine']","['efek', 'amlodipine']"
about_Amlodipine,efek samping amlodipine,"['efek', 'samping', 'amlodipine']","['efek', 'samping', 'amlodipine']"
about_Amlodipine,Sebutkanlah efek yang mungkin timbul akibat penggunaan amlodipine,"['sebut', 'efek', 'yang', 'mungkin', 'timbul', 'akibat', 'guna', 'amlodipine']","['sebut', 'efek', 'mungkin', 'timbul', 'akibat', 'amlodipine']"
about_Amlodipine,Apakah kamu bisa menjelaskan efek samping dari amlodipine,"['apakah', 'kamu', 'bisa', 'jelas', 'efek', 'samping', 'dari', 'amlodipine']","['kamu', 'jelas', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,Apa saja indikasi penggunaan amlodipine,"['apa', 'saja', 'indikasi', 'guna', 'amlodipine']","['apa', 'indikasi', 'amlodipine']"
about_Amlodipine,Efek samping apa yang biasa muncul setelah mengonsumsi amlodipine,"['efek', 'samping', 'apa', 'yang', 'biasa', 'muncul', 'telah', 'konsumsi', 'amlodipine']","['efek', 'samping', 'apa', 'biasa', 'muncul', 'konsumsi', 'amlodipine']"
about_Amlodipine,Saya belum mengetahui efek samping yang dapat terjadi akibat penggunaan amlodipine,"['saya', 'belum', 'tahu', 'efek', 'samping', 'yang', 'dapat', 'jadi', 'akibat', 'guna', 'amlodipine']","['belum', 'tahu', 'efek', 'samping', 'dapat', 'jadi', 'akibat', 'amlodipine']"
about_Amlodipine,Dapatkah Anda memberitahu saya tentang efek samping dari amlodipine,"['dapat', 'anda', 'memberitahu', 'saya', 'tentang', 'efek', 'samping', 'dari', 'amlodipine']","['anda', 'memberitahu', 'tentang', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,Saya bingung apa efek samping yang mungkin terjadi setelah mengonsumsi amlodipine,"['saya', 'bingung', 'apa', 'efek', 'samping', 'yang', 'mungkin', 'jadi', 'telah', 'konsumsi', 'amlodipine']","['bingung', 'apa', 'efek', 'samping', 'mungkin', 'jadi', 'konsumsi', 'amlodipine']"
about_Amlodipine,Tensibot tolong sebutkan apa saja efek samping dari amlodipine,"['tensibot', 'tolong', 'sebut', 'apa', 'saja', 'efek', 'samping', 'dari', 'amlodipine']","['tensibot', 'sebut', 'apa', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,Saya tidak tahu apa efek samping dari penggunaan amlodipine,"['saya', 'tidak', 'tahu', 'apa', 'efek', 'samping', 'dari', 'guna', 'amlodipine']","['tidak', 'tahu', 'apa', 'efek', 'samping', 'guna', 'amlodipine']"
about_Amlodipine,Apakah kamu mengetahui efek samping amlodipine,"['apakah', 'kamu', 'tahu', 'efek', 'samping', 'amlodipine']","['kamu', 'tahu', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,Mohon sebutkan efek yang ditimbulkan oleh amlodipine,"['mohon', 'sebut', 'efek', 'yang', 'timbul', 'oleh', 'amlodipine']","['mohon', 'sebut', 'efek', 'timbul', 'amlodipine']"
about_Amlodipine,Apa efek samping yang umum terjadi setelah mengonsumsi amlodipine,"['apa', 'efek', 'samping', 'yang', 'umum', 'jadi', 'telah', 'konsumsi', 'amlodipine']","['apa', 'efek', 'samping', 'umum', 'jadi', 'konsumsi', 'amlodipine']"
about_Amlodipine,Saya benarbenar tidak tahu efek sampingnya,"['saya', 'benarbenar', 'tidak', 'tahu', 'efek', 'samping']","['benarbenar', 'tahu', 'efek', 'samping']"
about_Amlodipine,Bagaimana efek dari penggunaan amlodipine,"['bagaimana', 'efek', 'dari', 'guna', 'amlodipine']","['bagaimana', 'efek', 'guna', 'amlodipine']"
about_Amlodipine,Apakah ada efek samping yang perlu diwaspadai saat menggunakan amlodipine,"['apakah', 'ada', 'efek', 'samping', 'yang', 'perlu', 'waspada', 'saat', 'guna', 'amlodipine']","['ada', 'efek', 'samping', 'perlu', 'waspada', 'guna', 'amlodipine']"
about_Amlodipine,Efek samping yang mungkin terjadi akibat penggunaan amlodipine adalah apa,"['efek', 'samping', 'yang', 'mungkin', 'jadi', 'akibat', 'guna', 'amlodipine', 'adalah', 'apa']","['efek', 'samping', 'mungkin', 'jadi', 'akibat', 'amlodipine', 'apa']"
about_Amlodipine,Mohon beritahu saya mengenai efek samping dari amlodipine,"['mohon', 'beritahu', 'saya', 'kena', 'efek', 'samping', 'dari', 'amlodipine']","['mohon', 'beritahu', 'kena', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,Apa efek yang timbul setelah mengonsumsi amlodipine,"['apa', 'efek', 'yang', 'timbul', 'telah', 'konsumsi', 'amlodipine']","['apa', 'efek', 'timbul', 'konsumsi', 'amlodipine']"
about_Amlodipine,Bagaimana dengan efek samping amlodipine,"['bagaimana', 'dengan', 'efek', 'samping', 'amlodipine']","['bagaimana', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,Saya tidak memiliki pengetahuan tentang efek samping amlodipine,"['saya', 'tidak', 'milik', 'tahu', 'tentang', 'efek', 'samping', 'amlodipine']","['tidak', 'milik', 'tahu', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,Apakah kamu tahu efek samping amlodipine,"['apakah', 'kamu', 'tahu', 'efek', 'samping', 'amlodipine']","['kamu', 'tahu', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,Efek apa yang bisa ditimbulkan oleh amlodipine,"['efek', 'apa', 'yang', 'bisa', 'timbul', 'oleh', 'amlodipine']","['efek', 'apa', 'bisa', 'timbul', 'amlodipine']"
about_Amlodipine,Sebutkanlah efek samping yang mungkin terjadi setelah menggunakan amlodipine,"['sebut', 'efek', 'samping', 'yang', 'mungkin', 'jadi', 'telah', 'guna', 'amlodipine']","['sebut', 'efek', 'samping', 'mungkin', 'jadi', 'guna', 'amlodipine']"
about_Amlodipine,Aku belum tahu apa efek samping dari amlodipine,"['aku', 'belum', 'tahu', 'apa', 'efek', 'samping', 'dari', 'amlodipine']","['aku', 'tahu', 'apa', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,Apakah efek samping amlodipine diketahui olehmu,"['apakah', 'efek', 'samping', 'amlodipine', 'tahu', 'oleh']","['efek', 'samping', 'amlodipine', 'tahu']"
about_Amlodipine,Tolong sebutkan efek yang dihasilkan oleh amlodipine,"['tolong', 'sebut', 'efek', 'yang', 'hasil', 'oleh', 'amlodipine']","['sebut', 'efek', 'hasil', 'amlodipine']"
about_Amlodipine,Efek yang umum terjadi setelah menggunakan amlodipine adalah apa,"['efek', 'yang', 'umum', 'jadi', 'telah', 'guna', 'amlodipine', 'adalah', 'apa']","['efek', 'umum', 'jadi', 'guna', 'amlodipine', 'apa']"
about_Amlodipine,Aku sangat tidak tahu efek sampingnya,"['aku', 'sangat', 'tidak', 'tahu', 'efek', 'samping']","['aku', 'sangat', 'tahu', 'efek', 'samping']"
about_Amlodipine,Efek apa yang ditimbulkan oleh amlodipine,"['efek', 'apa', 'yang', 'timbul', 'oleh', 'amlodipine']","['efek', 'apa', 'timbul', 'amlodipine']"
about_Amlodipine,Efek samping apa yang mungkin muncul akibat penggunaan amlodipine,"['efek', 'samping', 'apa', 'yang', 'mungkin', 'muncul', 'akibat', 'guna', 'amlodipine']","['efek', 'samping', 'apa', 'mungkin', 'muncul', 'akibat', 'amlodipine']"
about_Amlodipine,Apa efek samping yang biasanya terjadi setelah menggunakan amlodipine,"['apa', 'efek', 'samping', 'yang', 'biasa', 'jadi', 'telah', 'guna', 'amlodipine']","['apa', 'efek', 'samping', 'biasa', 'jadi', 'guna', 'amlodipine']"
about_Amlodipine,Aku butuh informasi tentang efek dari amlodipine,"['aku', 'butuh', 'informasi', 'tentang', 'efek', 'dari', 'amlodipine']","['aku', 'butuh', 'informasi', 'efek', 'amlodipine']"
about_Amlodipine,Efek samping apa yang bisa terjadi akibat penggunaan amlodipine,"['efek', 'samping', 'apa', 'yang', 'bisa', 'jadi', 'akibat', 'guna', 'amlodipine']","['efek', 'samping', 'apa', 'bisa', 'jadi', 'akibat', 'amlodipine']"
about_Amlodipine,Saya tidak memiliki pengetah tentang amlodipine,"['saya', 'tidak', 'milik', 'pengetah', 'tentang', 'amlodipine']","['tidak', 'milik', 'pengetah', 'amlodipine']"
about_Amlodipine,Efek samping apa yang bisa terjadi akibat penggunaan amlodipine,"['efek', 'samping', 'apa', 'yang', 'bisa', 'jadi', 'akibat', 'guna', 'amlodipine']","['efek', 'samping', 'apa', 'bisa', 'jadi', 'akibat', 'amlodipine']"
about_Amlodipine,Saya tidak memiliki pengetahuan mengenai efek samping amlodipine,"['saya', 'tidak', 'milik', 'tahu', 'kena', 'efek', 'samping', 'amlodipine']","['tidak', 'milik', 'tahu', 'kena', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,Apakah kamu bisa memberitahu saya efek samping dari amlodipine,"['apakah', 'kamu', 'bisa', 'memberitahu', 'saya', 'efek', 'samping', 'dari', 'amlodipine']","['kamu', 'memberitahu', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,Efek apa yang muncul setelah mengonsumsi amlodipine,"['efek', 'apa', 'yang', 'muncul', 'telah', 'konsumsi', 'amlodipine']","['efek', 'apa', 'muncul', 'konsumsi', 'amlodipine']"
about_Amlodipine,Saya belum mengetahui efek samping yang terkait dengan amlodipine,"['saya', 'belum', 'tahu', 'efek', 'samping', 'yang', 'kait', 'dengan', 'amlodipine']","['belum', 'tahu', 'efek', 'samping', 'kait', 'amlodipine']"
about_Amlodipine,Apa efek samping yang mungkin dialami ketika menggunakan amlodipine,"['apa', 'efek', 'samping', 'yang', 'mungkin', 'alami', 'ketika', 'guna', 'amlodipine']","['apa', 'efek', 'samping', 'mungkin', 'alami', 'guna', 'amlodipine']"
about_Amlodipine,Tolong sebutkan efek samping yang terkait dengan penggunaan amlodipine,"['tolong', 'sebut', 'efek', 'samping', 'yang', 'kait', 'dengan', 'guna', 'amlodipine']","['sebut', 'efek', 'samping', 'kait', 'guna', 'amlodipine']"
about_Amlodipine,Apa efek negatif yang mungkin terjadi akibat amlodipine,"['apa', 'efek', 'negatif', 'yang', 'mungkin', 'jadi', 'akibat', 'amlodipine']","['apa', 'efek', 'negatif', 'mungkin', 'jadi', 'akibat', 'amlodipine']"
about_Amlodipine,Saya belum tahu apa saja efek samping yang mungkin terjadi setelah menggunakan amlodipine,"['saya', 'belum', 'tahu', 'apa', 'saja', 'efek', 'samping', 'yang', 'mungkin', 'jadi', 'telah', 'guna', 'amlodipine']","['belum', 'tahu', 'apa', 'efek', 'samping', 'mungkin', 'jadi', 'guna', 'amlodipine']"
about_Amlodipine,Efek samping apa yang umum terjadi setelah mengonsumsi amlodipine,"['efek', 'samping', 'apa', 'yang', 'umum', 'jadi', 'telah', 'konsumsi', 'amlodipine']","['efek', 'samping', 'apa', 'umum', 'jadi', 'konsumsi', 'amlodipine']"
about_Amlodipine,Mohon informasikan efek samping dari amlodipine,"['mohon', 'informasi', 'efek', 'samping', 'dari', 'amlodipine']","['mohon', 'informasi', 'efek', 'samping', 'amlodipine']"
about_Amlodipine,Apa saja efek yang sering terjadi setelah menggunakan amlodipine,"['apa', 'saja', 'efek', 'yang', 'sering', 'jadi', 'telah', 'guna', 'amlodipine']","['apa', 'efek', 'sering', 'jadi', 'guna', 'amlodipine']"
about_Amlodipine,Saya tidak memahami efek samping amlodipine bisa Anda jelaskan,"['saya', 'tidak', 'paham', 'efek', 'samping', 'amlodipine', 'bisa', 'anda', 'jelas']","['tidak', 'paham', 'efek', 'samping', 'amlodipine', 'anda', 'jelas']"
about_Amlodipine,Efek apa yang biasanya muncul setelah menggunakan amlodipine,"['efek', 'apa', 'yang', 'biasa', 'muncul', 'telah', 'guna', 'amlodipine']","['efek', 'apa', 'biasa', 'muncul', 'guna', 'amlodipine']"
about_Amlodipine,Tolong sebutkan efek negatif yang mungkin timbul akibat penggunaan amlodipine,"['tolong', 'sebut', 'efek', 'negatif', 'yang', 'mungkin', 'timbul', 'akibat', 'guna', 'amlodipine']","['sebut', 'efek', 'negatif', 'mungkin', 'timbul', 'akibat', 'amlodipine']"
